insurer_id,vehicle_type,min_idv,avg_idv,max_idv,risk_factor,tenure,addons
16,2,198539,420103.5,641668,3,2,1011
7,2,152846,391860.0,630874,2,2,0000
10,1,242892,479406.5,715921,4,3,1101
3,2,294548,572492.0,850436,5,2,1110
19,1,277554,551256.0,824958,3,1,0010
11,1,153875,442934.5,731994,3,3,0100
1,2,293411,535425.5,777440,1,2,0100
18,1,276949,616459.5,955970,1,2,0001
13,1,265509,613321.0,961133,3,3,0001
15,2,242493,611282.0,980071,3,2,1011
5,2,274468,579700.0,884932,3,2,0101
11,2,281674,608753.5,935833,1,3,1011
13,1,292372,635291.0,978210,3,3,0000
11,1,183671,583230.0,982789,1,3,1011
2,1,164734,408531.0,652328,4,3,0111
16,2,258319,381750.5,505182,4,1,0100
19,2,228167,609600.0,991033,3,3,0100
10,2,155357,413670.0,671983,1,2,0110
20,2,206963,470906.0,734849,4,1,0000
13,1,191924,443065.5,694207,2,1,0000
10,2,265010,534351.5,803693,5,3,1010
9,1,196280,564125.0,931970,3,1,1111
12,1,299004,520328.5,741653,4,3,0111
20,2,187204,577100.5,966997,4,1,0101
10,2,182333,354187.5,526042,5,2,1100
17,2,297169,490795.0,684421,2,3,1010
13,2,216581,447543.5,678506,1,3,0101
8,1,222782,568863.0,914944,2,3,1011
9,1,180825,458794.5,736764,5,3,0100
17,1,295636,633340.5,971045,2,2,0101
19,1,289938,474382.0,658826,2,1,0010
6,2,254441,533054.5,811668,4,1,0100
12,1,279917,406146.0,532375,5,3,1001
15,2,282271,525753.5,769236,1,1,0100
18,1,180662,466983.5,753305,3,1,1011
19,1,284359,634889.0,985419,1,1,0101
17,2,259416,549082.5,838749,1,2,1101
12,2,229923,451053.0,672183,3,3,1010
3,1,249240,498389.5,747539,3,3,0011
17,1,219144,484093.0,749042,3,3,0001
13,2,243411,599563.0,955715,1,3,1010
13,2,256473,607017.5,957562,2,3,1011
12,1,217321,521992.0,826663,3,2,0111
8,2,170211,381387.0,592563,5,2,1000
15,1,202874,466431.5,729989,3,3,1111
17,1,281287,585164.5,889042,2,2,0100
3,2,201028,520413.5,839799,5,3,1111
18,1,268450,607555.0,946660,3,1,0100
14,1,159701,436464.0,713227,2,1,0011
5,2,185696,520808.0,855920,5,3,1110
7,1,208229,550723.5,893218,3,1,1111
11,1,154376,334788.0,515200,2,3,1101
3,2,205726,525994.5,846263,3,1,0010
4,2,234112,595843.5,957575,1,1,0100
17,1,170613,473141.0,775669,1,1,1000
17,1,195261,472696.5,750132,1,2,1101
15,1,203933,575314.5,946696,1,2,0100
4,1,204442,563739.0,923036,1,1,1011
12,2,290266,425559.0,560852,4,1,1011
13,2,166444,437521.0,708598,4,3,1111
14,1,279613,589539.0,899465,3,1,0111
5,2,294124,635875.5,977627,1,3,1110
17,1,214932,390914.0,566896,3,1,0000
1,1,242007,530389.5,818772,4,3,1001
11,1,173455,546771.0,920087,1,3,0100
5,1,217423,396035.5,574648,1,2,1011
3,1,176493,569250.5,962008,4,2,1100
2,2,227525,563394.0,899263,1,2,1011
9,1,269371,388455.0,507539,2,2,0100
7,1,233966,389460.0,544954,1,2,1100
18,1,295172,547133.5,799095,4,2,0111
11,1,258934,547155.5,835377,5,3,1101
15,2,186129,515590.0,845051,4,3,0110
7,2,155346,532906.0,910466,4,2,1000
10,1,296075,550356.0,804637,5,1,1001
2,1,175419,521938.5,868458,1,2,0010
9,1,156668,497746.5,838825,4,2,0110
14,1,216948,588179.0,959410,4,1,1001
19,1,209853,576357.5,942862,5,3,0000
18,1,154863,340186.5,525510,1,1,1110
8,1,218460,470659.0,722858,4,3,1110
2,1,210030,452799.5,695569,4,2,0111
6,1,218015,393435.0,568855,5,3,0010
20,1,245182,503366.5,761551,2,2,0110
12,2,254961,466693.0,678425,3,2,1110
10,1,176197,409251.0,642305,2,3,0000
4,2,228462,396604.5,564747,1,2,0111
3,1,218921,374077.5,529234,2,3,0100
2,2,233329,548789.0,864249,1,1,1010
12,1,204739,534397.5,864056,3,2,1011
3,1,239283,606330.0,973377,4,2,0011
2,2,221523,461921.5,702320,1,2,0011
8,1,240545,425307.0,610069,2,2,0001
15,2,223162,392378.0,561594,2,1,1110
15,2,191198,474932.0,758666,3,3,1000
5,1,239875,443555.5,647236,1,2,0101
4,1,273916,434937.0,595958,1,1,1100
15,2,201139,421500.0,641861,5,3,1001
20,1,270846,399198.0,527550,2,2,0110
5,2,183711,437003.0,690295,1,1,0101
15,1,286735,572325.0,857915,5,2,1101
3,1,279716,598150.5,916585,2,3,0100
8,2,252604,544313.5,836023,1,1,0110
5,2,293119,479620.5,666122,1,3,1011
5,1,223882,405304.5,586727,4,1,0111
9,1,272912,630653.5,988395,5,3,0011
4,2,288577,592202.5,895828,2,1,0110
19,2,205706,472563.0,739420,4,2,0010
15,1,163509,485447.0,807385,4,3,0011
9,2,186273,520777.0,855281,2,1,1100
12,1,224083,411640.5,599198,1,3,1001
11,2,185073,417655.5,650238,3,3,0001
1,2,240827,562500.5,884174,3,1,0011
14,1,175389,396517.5,617646,4,3,1010
19,2,247266,444168.5,641071,2,3,1111
14,2,251014,499295.5,747577,2,3,1010
1,2,228940,412269.5,595599,3,3,0101
17,1,278660,435492.5,592325,2,3,0011
12,1,299594,451449.0,603304,2,1,0010
6,2,234186,515983.5,797781,1,2,0111
15,2,234716,437860.0,641004,4,2,1010
6,1,181699,431796.0,681893,3,2,0000
2,2,252240,527215.5,802191,4,1,1101
5,2,217668,561945.5,906223,3,2,1100
18,2,150946,338763.5,526581,2,3,0100
13,1,180467,536340.0,892213,1,2,1010
5,1,197911,387934.0,577957,3,1,0100
12,2,293765,591448.5,889132,2,3,0011
4,1,264663,417432.5,570202,2,3,0100
3,2,160638,357768.0,554898,2,3,0111
15,2,271483,572554.0,873625,5,2,0101
16,2,226504,506906.5,787309,4,1,1101
7,2,227518,434886.5,642255,1,2,0101
20,2,229301,369744.0,510187,5,2,0110
18,1,219626,425767.0,631908,4,1,0010
10,1,269345,613391.0,957437,4,2,1011
14,1,164212,354599.5,544987,3,3,1111
3,1,279273,423331.0,567389,4,2,1101
5,1,153402,448119.5,742837,2,3,0011
1,1,293621,456566.5,619512,5,1,1111
15,2,178492,401942.5,625393,1,1,1010
17,2,266811,431165.0,595519,2,2,1000
20,2,152360,381666.0,610972,5,3,1000
7,1,153290,568615.0,983940,3,1,0111
16,1,283136,557859.5,832583,3,3,1000
14,1,293226,494205.0,695184,2,2,0011
8,2,270325,390915.5,511506,2,3,0001
12,1,280368,448502.5,616637,3,2,0001
15,2,230280,474568.5,718857,4,2,1001
5,1,208317,584409.5,960502,4,3,1001
10,1,226150,494217.0,762284,2,2,0001
18,2,266100,582206.0,898312,5,3,0000
7,1,276693,629052.0,981411,4,1,0100
15,2,239931,539898.5,839866,4,3,1111
5,2,235118,483095.0,731072,5,3,0101
8,2,166412,491847.0,817282,2,2,1110
10,1,170431,513899.0,857367,5,3,0101
7,1,216215,529662.0,843109,5,2,1100
6,2,176427,550713.5,925000,3,1,0011
18,2,245877,456410.5,666944,4,1,0100
9,1,222828,464327.0,705826,5,2,0010
8,1,189575,398960.0,608345,1,2,0000
7,2,231087,439073.0,647059,3,2,1110
20,2,251332,582776.0,914220,2,1,0111
14,2,282393,565791.5,849190,1,3,0101
18,2,186521,578547.0,970573,1,2,1001
16,1,262629,469762.0,676895,5,1,0001
3,1,207443,542698.0,877953,4,3,0001
14,2,254902,402009.5,549117,3,1,1010
9,1,229454,432990.0,636526,5,2,0110
9,1,162833,570568.5,978304,4,3,1001
4,2,229314,492631.0,755948,3,3,1110
15,2,191698,412826.0,633954,2,2,1110
4,1,254650,580024.0,905398,5,1,1110
6,2,163880,497768.0,831656,3,2,0001
4,1,185066,498689.0,812312,4,3,0110
12,2,187810,494659.0,801508,3,1,1010
16,2,156901,407881.0,658861,3,1,0000
5,2,172253,406760.5,641268,4,2,1101
3,2,184302,343888.5,503475,2,2,0111
1,1,244462,468409.5,692357,5,1,0100
19,1,199302,487676.0,776050,4,3,0001
20,1,224417,564504.0,904591,5,3,1000
5,1,201003,570188.5,939374,3,2,0001
3,1,163264,426901.0,690538,1,2,1100
4,1,250926,592825.0,934724,5,2,0001
14,1,243535,467255.0,690975,1,2,0000
10,1,296328,555064.5,813801,4,2,0100
6,2,186817,480920.5,775024,2,2,1100
17,1,223612,379731.0,535850,4,2,1010
4,1,179965,588895.5,997826,4,1,0111
14,2,215679,564144.0,912609,2,1,0010
9,1,193447,540904.5,888362,4,3,0100
10,1,167375,370741.0,574107,1,2,0110
2,2,241069,469123.0,697177,3,2,0101
12,2,229546,416578.0,603610,1,2,0000
10,2,165579,457876.5,750174,5,1,0001
3,1,155503,549917.5,944332,3,2,0110
17,2,150233,389732.0,629231,4,2,1000
11,2,271107,480111.0,689115,5,2,0111
20,2,247987,548502.0,849017,2,1,1001
16,2,167098,443484.0,719870,4,2,0011
3,2,195819,544834.5,893850,2,1,0100
8,1,284400,539155.0,793910,1,1,0101
18,2,266380,451477.0,636574,4,2,0000
19,1,218924,482741.0,746558,4,2,1001
10,2,293644,576659.0,859674,4,3,0110
2,2,231821,534734.5,837648,5,3,1110
8,1,220900,499326.0,777752,5,2,1011
11,2,151561,487690.0,823819,2,3,0110
9,2,219517,524962.0,830407,2,3,1101
3,1,240461,453145.5,665830,5,2,1100
1,1,286710,485016.5,683323,5,3,0001
11,2,255972,600930.0,945888,3,3,1111
2,1,172520,393164.5,613809,5,2,0111
1,1,245413,446862.5,648312,2,3,0101
8,1,289045,398660.5,508276,3,2,1000
8,1,159773,481093.5,802414,5,2,0110
5,2,182796,496869.0,810942,2,2,0000
8,1,160060,575408.0,990756,3,2,1010
5,2,252308,408032.0,563756,5,2,0100
16,1,159678,404713.5,649749,1,2,1010
10,1,263415,530023.0,796631,1,3,1110
10,2,249699,496799.5,743900,3,1,0001
3,2,197474,417912.5,638351,3,2,0000
7,2,197225,351486.5,505748,4,1,1000
7,2,283046,418959.5,554873,4,2,0100
19,2,161759,571509.0,981259,5,1,0010
1,2,265925,586829.0,907733,2,2,1011
16,1,229300,454365.0,679430,2,3,1001
2,2,259336,428020.5,596705,1,2,0100
13,1,230474,420034.5,609595,4,2,1100
17,2,232463,475457.5,718452,5,1,1110
11,1,284504,576530.5,868557,4,1,1111
12,2,224814,473814.5,722815,4,3,1111
10,1,232068,503532.5,774997,2,2,0001
10,1,256508,413546.5,570585,5,1,0011
16,2,240749,607462.0,974175,3,1,1001
13,2,258455,545053.0,831651,3,1,0111
14,2,207750,511869.5,815989,5,1,0011
1,1,228033,567044.0,906055,3,2,1100
8,2,246777,490092.5,733408,2,1,0001
2,2,270495,573179.0,875863,1,2,0100
16,1,214631,533557.0,852483,1,2,1001
16,2,153234,541487.0,929740,1,3,0111
6,2,271081,607125.0,943169,4,2,0001
3,2,273675,552070.0,830465,4,2,1101
6,2,158587,516862.5,875138,3,2,1100
2,2,174619,358957.5,543296,4,2,1101
4,2,166077,378177.0,590277,3,2,1110
5,2,237147,379984.0,522821,1,2,1001
11,2,297305,596716.0,896127,3,1,1100
16,2,218365,485326.0,752287,4,3,1000
14,2,181285,377491.0,573697,5,3,0111
19,1,221820,473513.5,725207,4,3,1011
2,1,228190,590894.0,953598,3,2,0011
12,1,219187,418118.5,617050,3,3,1010
16,2,262264,504178.0,746092,3,3,1100
18,1,274368,604442.0,934516,2,1,0011
7,1,156485,394237.5,631990,1,3,1010
16,2,176571,563749.5,950928,1,2,1100
14,1,280788,474372.5,667957,4,2,1000
15,2,193730,410557.0,627384,3,1,0110
20,2,228997,528806.0,828615,5,1,1001
2,2,249446,475615.0,701784,5,2,0011
16,1,160258,480792.5,801327,3,3,1100
20,1,180822,540594.5,900367,5,1,1101
11,2,228072,418150.0,608228,5,3,1111
5,2,223085,420100.5,617116,5,2,0101
10,1,242428,372631.5,502835,5,2,1111
9,1,236731,383220.5,529710,5,2,0101
11,1,171386,515790.0,860194,3,3,0101
13,2,285486,460035.5,634585,3,1,0011
4,2,185898,540258.5,894619,1,2,0101
10,1,161043,454322.5,747602,3,1,0100
10,1,262834,526650.5,790467,1,1,1011
15,1,228919,444917.0,660915,1,3,0111
13,1,275878,524020.5,772163,2,2,0010
9,1,263089,508975.0,754861,3,3,1011
6,2,152019,476693.0,801367,2,1,0001
20,1,192329,465393.0,738457,2,2,1011
9,1,184793,551292.0,917791,1,2,0110
16,1,277420,573680.0,869940,1,1,0111
17,2,296227,528261.0,760295,4,1,1110
8,1,262478,531127.0,799776,4,2,0100
14,2,201818,356265.5,510713,4,1,1110
5,2,211207,450678.0,690149,3,2,0010
9,2,196402,448793.5,701185,3,1,1100
17,2,282568,622047.0,961526,4,2,0110
5,2,180731,585525.0,990319,4,3,0110
15,2,208525,531788.0,855051,1,3,1100
19,2,218830,402937.5,587045,5,1,1111
6,2,196575,414214.0,631853,5,2,1111
7,1,188137,537047.0,885957,5,2,0000
10,2,175883,512048.5,848214,2,3,0011
4,1,295845,520123.5,744402,3,1,0111
1,2,280022,592009.0,903996,2,3,1111
4,2,220093,405652.5,591212,5,1,0010
10,1,269823,622563.0,975303,1,1,0010
12,1,164264,426793.0,689322,2,1,1000
20,1,287941,421325.0,554709,3,2,0100
4,1,231746,578168.0,924590,5,1,1110
4,1,163621,389044.5,614468,5,2,0111
8,1,153750,496877.5,840005,4,1,0100
15,1,277795,512299.5,746804,5,3,1011
11,1,282053,620906.0,959759,1,2,1111
12,2,241481,483143.5,724806,5,1,0100
15,2,186859,592369.5,997880,3,2,1101
12,1,211332,504217.0,797102,1,2,1001
2,1,289274,451077.5,612881,1,2,0010
19,1,183828,589999.5,996171,5,3,0111
14,1,274780,447215.0,619650,3,3,0010
2,1,183561,402670.5,621780,4,2,0011
4,1,278325,481503.5,684682,1,2,0111
20,1,233731,374283.5,514836,5,2,1010
15,1,170762,468505.0,766248,5,3,0001
14,2,264740,514067.5,763395,5,2,1010
1,1,270104,520138.5,770173,2,1,1101
18,2,190177,382680.0,575183,5,2,0100
17,1,199092,483572.5,768053,3,3,0000
12,1,250804,434347.5,617891,5,3,1100
10,2,230118,377144.0,524170,1,2,1010
18,2,168136,390412.0,612688,5,1,0100
17,1,203238,510258.5,817279,2,3,0011
20,1,280141,465993.0,651845,1,1,1110
16,2,284349,604910.0,925471,4,2,1100
20,2,155876,396526.0,637176,4,2,1100
7,1,247632,607422.0,967212,3,3,1011
14,2,297099,525961.5,754824,3,2,1001
8,2,232461,583319.5,934178,5,2,1001
9,1,168758,426257.5,683757,2,2,0100
12,1,204162,552193.0,900224,1,2,1001
10,2,220987,448419.5,675852,4,3,1010
12,1,245903,531501.0,817099,2,2,1110
16,2,255475,608097.0,960719,1,3,1110
5,1,297352,458856.0,620360,1,2,1101
11,2,273730,530448.5,787167,5,1,0100
10,2,262423,531981.0,801539,1,2,1110
16,2,171488,493875.0,816262,5,1,1001
11,1,277668,527509.5,777351,4,1,1111
17,2,241993,437250.5,632508,1,2,0001
11,1,287303,523861.5,760420,3,1,0101
16,1,257065,434054.5,611044,5,1,0111
13,1,151161,546005.5,940850,4,3,0101
9,2,246505,465754.5,685004,4,2,0101
20,2,216392,584161.5,951931,4,3,1101
9,2,264229,486121.0,708013,5,1,1110
20,2,196000,427497.5,658995,2,1,0101
8,1,174055,415879.5,657704,2,1,1000
19,2,280600,553532.5,826465,3,1,0001
16,2,163102,428078.0,693054,1,2,1011
16,2,157885,543541.5,929198,3,3,0111
7,2,249017,499017.0,749017,2,2,0101
20,2,266734,397353.5,527973,1,3,0110
17,1,210259,462377.0,714495,5,2,1100
2,2,259284,457394.0,655504,1,1,0010
14,1,273556,597120.5,920685,4,1,0010
18,2,285544,482184.5,678825,3,2,1001
13,1,185937,541570.5,897204,5,3,0111
19,1,158686,335171.0,511656,5,3,1101
10,1,230615,498314.0,766013,2,1,1111
3,2,288903,553477.0,818051,4,2,1111
1,1,248113,461154.0,674195,5,1,1101
11,2,288588,472130.0,655672,4,2,1001
3,1,270216,608395.0,946574,1,2,0100
8,2,278086,399114.5,520143,5,1,0100
9,1,199367,503077.0,806787,3,3,1110
12,1,241754,525323.5,808893,5,2,0110
5,1,183110,494579.0,806048,1,1,0111
19,2,229413,430971.5,632530,4,3,1011
11,1,206400,471256.0,736112,1,1,0010
15,1,181875,435227.0,688579,2,1,1100
13,2,154932,368827.0,582722,5,3,1001
12,2,198372,431066.5,663761,3,2,1010
4,2,174778,444847.5,714917,4,1,1110
17,2,273324,483740.0,694156,1,2,1110
1,2,231199,505788.5,780378,4,1,1010
2,2,206964,444923.0,682882,3,2,0101
14,2,271721,633652.5,995584,2,1,0010
15,2,192237,400195.5,608154,4,3,1101
5,2,229355,531193.0,833031,4,1,0111
20,2,236875,418966.5,601058,3,1,0101
6,1,225198,400528.0,575858,5,2,1111
9,2,217939,404072.0,590205,1,1,1001
4,2,183391,585272.5,987154,1,1,0010
18,1,217020,493180.5,769341,2,3,1001
6,1,172745,426568.0,680391,2,1,0010
14,2,172705,578316.0,983927,1,2,0001
11,1,269889,441576.0,613263,4,1,0111
17,2,177029,434597.5,692166,3,1,1001
17,1,203072,369058.5,535045,4,1,1101
14,2,243363,425101.0,606839,4,2,1101
3,2,290495,438175.0,585855,1,1,0001
16,2,249239,441108.0,632977,4,2,1000
11,2,208780,376419.5,544059,5,1,1101
4,1,271527,476877.5,682228,4,2,0001
1,2,190687,495349.5,800012,3,1,1111
15,1,272797,506154.0,739511,5,2,0011
5,1,274153,597004.0,919855,3,1,0001
16,1,177192,582068.5,986945,1,2,1000
1,1,246968,474077.5,701187,1,3,0100
12,2,184295,452392.5,720490,5,3,1001
14,2,224641,443598.0,662555,3,1,1001
9,1,161666,334217.5,506769,3,2,0110
8,2,235985,532424.5,828864,5,3,0110
20,1,174757,561451.0,948145,1,2,1110
1,2,283883,479485.0,675087,5,1,1011
9,2,157260,516520.5,875781,3,2,1101
19,1,193176,416861.5,640547,4,2,1011
8,1,167916,500790.5,833665,1,3,1001
20,1,228188,421896.5,615605,1,1,1110
16,2,174119,427804.5,681490,4,3,1110
11,1,211399,496603.5,781808,3,3,0010
18,2,284382,425958.0,567534,5,3,0111
17,2,268703,462721.5,656740,4,3,0011
1,2,211719,479885.0,748051,1,2,0010
7,2,190764,523875.5,856987,3,2,1010
16,1,252877,505793.0,758709,1,1,0011
12,2,174885,337498.0,500111,5,2,1111
14,2,180166,386867.0,593568,5,1,1010
16,2,197639,548253.5,898868,2,3,1101
6,1,258526,509184.5,759843,1,3,0010
1,2,209774,566544.0,923314,3,1,0010
17,1,160636,361652.5,562669,2,1,1010
3,1,234040,418539.5,603039,1,3,1001
16,2,237638,558928.5,880219,5,3,0111
15,2,213399,507737.5,802076,5,1,0110
10,2,205803,453697.5,701592,1,1,1100
12,2,159706,405017.0,650328,2,2,1001
19,1,203044,473457.5,743871,1,1,0001
9,1,198565,359981.5,521398,1,1,1100
13,1,296066,408618.0,521170,5,1,1010
13,1,244774,568570.5,892367,1,3,0010
9,1,268925,541347.0,813769,2,2,0010
10,2,183708,344425.0,505142,2,1,0100
1,1,160194,458287.0,756380,1,2,1001
5,2,207849,428393.0,648937,2,3,1011
15,1,209482,498059.5,786637,2,2,1011
14,1,290779,498320.5,705862,1,2,1001
17,1,214874,383538.0,552202,2,3,0011
1,2,187108,505878.5,824649,2,3,0001
16,2,157342,534137.5,910933,4,1,1110
3,2,243742,402172.5,560603,3,1,0100
6,2,281431,611966.0,942501,2,1,0110
11,2,175051,582301.5,989552,2,1,0010
16,1,294597,597009.5,899422,1,1,0101
10,1,264351,454884.0,645417,3,2,0010
15,2,175745,438007.5,700270,4,2,1111
6,2,287709,617402.0,947095,3,1,0100
17,2,285841,573799.5,861758,3,2,1011
1,2,165962,466283.0,766604,1,3,1101
17,1,227946,473393.5,718841,2,3,1010
15,2,232770,424959.5,617149,3,2,1110
3,1,164027,555035.5,946044,3,2,1101
1,1,195731,379489.0,563247,1,1,0001
15,1,270929,585697.5,900466,5,2,1100
8,1,282889,417070.0,551251,3,2,1100
8,2,207248,374446.5,541645,4,2,1100
9,2,214467,370522.5,526578,5,2,0111
15,2,234114,426528.5,618943,5,2,0100
18,2,193483,516824.0,840165,5,1,1001
7,1,288385,503933.0,719481,4,1,1101
9,2,278609,597601.5,916594,1,2,1000
10,1,213753,469547.5,725342,5,3,1011
1,2,176031,392525.5,609020,1,3,1000
13,1,229814,406406.5,582999,3,1,1010
18,1,215065,529904.0,844743,5,2,1100
3,1,263878,615910.0,967942,5,3,0100
20,1,240213,520295.5,800378,1,3,0001
10,1,181338,382756.0,584174,2,3,1001
5,2,229240,414722.5,600205,4,2,0001
4,1,161661,418765.0,675869,5,3,1111
19,1,258784,474353.0,689922,5,2,0111
6,2,241350,506792.5,772235,1,1,0010
7,2,164983,425255.0,685527,1,3,0110
8,1,175184,456528.5,737873,3,3,1001
19,2,288803,494987.0,701171,1,2,0000
2,1,249686,433612.5,617539,2,3,1110
19,1,230314,582520.0,934726,1,3,0111
4,1,220548,381232.0,541916,4,1,1001
15,1,287200,515547.5,743895,5,1,0101
9,1,205125,395790.5,586456,5,3,1000
3,1,174659,439119.5,703580,5,2,1000
19,1,288145,553634.0,819123,4,1,1100
7,1,184306,459098.5,733891,5,3,0000
1,2,265809,629281.5,992754,3,3,1000
12,2,290208,604803.0,919398,3,1,1000
12,1,200065,541380.0,882695,2,3,1101
16,2,267999,621030.5,974062,3,3,1011
5,2,253230,550227.5,847225,5,3,0011
20,2,178292,529143.5,879995,4,2,1110
17,1,235545,399972.0,564399,2,2,1011
18,2,288277,590269.0,892261,3,3,1110
15,1,158356,343110.5,527865,4,1,1001
7,2,259689,517518.0,775347,4,3,0011
9,2,237452,502516.5,767581,4,2,0110
15,1,286221,531782.5,777344,1,1,1110
11,1,268299,482681.0,697063,4,1,1000
1,1,234561,592819.5,951078,3,1,0010
7,2,175826,416460.5,657095,2,3,1000
13,2,171590,341762.0,511934,2,3,0001
9,2,283195,487761.0,692327,2,1,0011
5,2,256220,479141.0,702062,2,3,0001
18,1,259626,463878.0,668130,4,3,0110
17,1,277834,581001.5,884169,5,1,0100
1,1,201795,472336.0,742877,2,1,0001
5,1,250276,526789.5,803303,3,3,0101
20,2,172361,442301.0,712241,4,3,1001
5,2,189264,547436.0,905608,5,1,0101
17,1,268760,600096.0,931432,2,3,1011
10,2,203874,449295.5,694717,5,2,0000
11,2,152952,374109.5,595267,2,3,0000
5,1,159870,530520.0,901170,1,1,1001
16,1,285815,434005.0,582195,2,2,1011
18,1,286910,474088.0,661266,2,1,0011
16,1,299151,535587.5,772024,1,1,1000
1,1,191260,451524.0,711788,2,3,0011
12,2,293818,448185.5,602553,4,3,1100
8,2,291657,440934.5,590212,1,2,1100
5,1,219727,593920.5,968114,3,1,0010
12,2,294440,460165.0,625890,1,1,0101
11,1,236553,388555.0,540557,4,2,1011
15,2,223499,470310.5,717122,1,1,1100
15,2,247128,529490.5,811853,3,3,1101
13,1,200739,432852.0,664965,5,2,1101
10,1,154709,431302.0,707895,5,1,1111
17,2,206345,385639.0,564933,1,1,0111
2,2,277684,538121.0,798558,2,3,1011
9,2,223973,416080.5,608188,5,1,1100
13,1,223635,422588.0,621541,3,1,1101
7,2,179999,483159.0,786319,4,1,1101
2,1,296822,457533.0,618244,1,1,0000
9,1,178081,410227.5,642374,5,2,1111
14,1,288727,406490.5,524254,1,1,1101
9,2,250307,592190.0,934073,3,1,1011
12,2,157167,535415.0,913663,1,3,1111
2,1,277430,495949.0,714468,1,2,1001
4,2,167899,523948.0,879997,2,2,0111
5,2,153155,526737.5,900320,1,2,1111
13,1,239967,607483.5,975000,5,2,1100
10,1,156032,527737.5,899443,1,2,0001
1,1,273647,399171.5,524696,2,1,0111
15,1,168620,558182.5,947745,3,3,1101
16,1,205410,377402.5,549395,3,1,1100
4,2,294669,407812.0,520955,5,3,0111
14,2,177148,485981.5,794815,1,2,0000
7,1,209312,548759.5,888207,2,2,0101
17,2,166667,496696.5,826726,4,2,1011
19,2,229958,443573.0,657188,4,1,0000
19,1,287291,551424.5,815558,2,2,0010
15,1,255247,484962.5,714678,3,3,1000
14,2,209932,405171.5,600411,1,2,1011
1,1,295080,643241.5,991403,2,1,0111
13,1,241355,538457.0,835559,5,1,0010
8,2,176661,464311.0,751961,5,1,0001
16,2,226187,372682.0,519177,3,1,1010
3,2,175688,479774.0,783860,3,2,1000
8,2,238788,478279.5,717771,4,2,0101
7,1,262343,410462.0,558581,1,3,0101
2,2,250179,586564.0,922949,5,2,1000
2,2,234122,614245.0,994368,2,2,1011
2,1,293246,514138.5,735031,4,2,0100
4,1,164834,382564.0,600294,5,3,0111
6,1,269874,407224.5,544575,4,1,0101
